28.125	0	72
498.96	288.46	79
1001	576.92	85
1511.5	865.38	71
1975	1153.8	79
2538.5	1442.3	72
2965.6	1730.8	66
3480.2	2019.2	74
4049	2307.7	66
5068.8	2884.6	72
6678.1	4038.5	88
6874	4326.9	82
7056.3	4615.4	83
7265.6	4903.8	88
7484.4	5192.3	83
7641.7	5480.8	82
7786.5	5769.2	88
7997.9	6057.7	82
8152.1	6287.6	81
8300	6517.4	83
8401	6749.5	81
8519.8	6979.4	82
9462.5	8365.4	74
9601	8556.9	80
9734.4	8748.5	81
9837.5	8942.3	96
9990.6	9133.8	80
10096	9325.4	74
10242	9519.2	80
10477	9807.7	81
10667	10096	80
11466	11250	82
11584	11442	74
11709	11633	82
11807	11827	77
11941	12018	87
12056	12210	82
12145	12404	77
12278	12595	90
12382	12787	77
12526	12981	82
12636	13172	87
12752	13364	77
12867	13558	82
12973	13749	74
13097	13941	82
13256	14135	96
13448	14423	82
13635	14712	87
13803	15000	90
14029	15288	77
14179	15577	90
14336	15865	87
14511	16154	82
14711	16442	96
15638	17596	82
17377	20192	74
17461	20337	82
17566	20481	96
18017	21058	96
18735	22212	82
18821	22356	96
18929	22500	83
19597	23365	82
20651	25096	83
20765	25240	88
21194	25673	88
22891	28269	82
22970	28413	83
23078	28558	81
23563	29135	81
24664	30865	82
25339	31731	83
25474	32019	80
25651	32308	82
25811	32596	81
26065	32885	80
26209	33173	82
26388	33462	83
26586	33750	82
26776	33942	90
26922	34133	82
27642	35192	82
27831	35481	81
27942	35769	82
28147	36058	83
28352	36288	81
28450	36517	82
28634	36750	81
28764	36979	83
