12.153	0	80
576.39	500	71
1078.1	1000	74
1638.9	1500	72
2121.5	2000	79
2671.9	2500	72
3170.1	3000	70
3699.7	3500	66
4224	4000	72
4914.9	4500	70
5395.8	5000	79
5899.3	5500	71
7527.8	7000	80
8618.1	8000	71
9730.9	9000	79
11330	10500	70
18917	17500	86
19578	17859	74
19715	18027	87
20484	18500	86
21375	19000	92
22288	19223	86
22392	19332	87
22538	19430	79
22677	19629	87
23375	20141	79
24217	20711	73
25175	21285	87
26036	21855	86
26957	22426	92
28793	23000	79
29503	23359	86
29609	23500	87
30403	24000	92
31269	24500	79
32441	25000	73
33354	25188	86
33491	25285	79
33618	25426	87
34082	25855	79
34616	26285	86
35335	26711	79
36009	27141	87
37057	27570	73
37979	27942	87
38406	28102	86
38575	28215	92
38734	28377	79
39137	28664	87
39571	29000	92
40073	29332	86
40618	29664	87
