32.328	0	75
923.85	1520.9	74
1040.2	1737.4	79
1171.7	1956.5	73
1271.5	2173	82
1374.3	2389.6	80
1519.4	2608.7	74
1626.4	2825.2	73
1726.3	3041.8	82
1870	3260.9	79
1956.2	3477.4	80
2087.6	3693.9	74
2239.2	3913	72
2785.9	4781.7	75
2912.4	4998.3	74
3041.7	5217.4	79
3126.4	5433.9	73
3240.7	5650.5	82
3398.7	5869.6	80
3848.4	6738.2	79
4016.5	6954.8	72
4131.5	7173.9	74
4239.9	7390.4	79
4366.4	7607	73
4465.5	7826.1	72
4569.7	8042.6	74
4702.6	8259.2	73
4853.4	8478.2	82
6492.1	11303	80
6595.5	11520	74
6731.3	11739	82
6821.1	11956	79
6953.3	12172	80
7077.6	12391	74
7190.4	12608	80
7323.3	12824	74
7406.6	13043	80
7540.2	13260	82
7651.6	13477	74
7763.6	13696	80
7887.9	13912	74
8012.9	14129	79
8155.2	14348	73
9032.3	15869	72
9153.7	16085	80
9265.8	16304	72
9389.4	16521	75
9507.9	16737	74
9590.5	16956	80
9748.5	17173	72
9851.3	17390	73
9959	17609	79
10510	18477	73
10638	18694	82
10751	18913	80
10858	19130	74
10981	19346	75
11100	19565	73
11181	19782	80
11292	19998	82
11402	20217	79
11550	20434	75
11641	20650	73
11769	20870	74
13045	23043	73
13090	23259	75
13269	23478	80
13356	23695	72
13503	23911	79
13644	24130	72
13763	24347	80
13891	24563	73
14019	24783	75
14116	24999	73
14226	25216	80
14353	25435	73
14465	25651	75
14605	25868	72
14715	26087	79
14864	26303	73
14953	26520	74
18641	32173	67
18892	32390	69
19103	32609	73
19319	32825	63
19496	33042	69
19713	33261	63
19915	33477	68
20119	33694	73
20338	33913	74
20719	34239	66
21029	34565	71
21381	34891	77
21724	35217	74
22103	35543	68
22452	35870	67
22867	36196	69
23243	36522	60
23570	36848	63
23971	37174	74
24319	37465	69
24387	37609	73
24570	37692	63
24720	37826	68
24886	37989	63
25035	38152	73
25203	38269	68
25370	38478	69
25552	38641	63
25728	38804	68
25899	38967	69
26080	39130	63
26227	39311	74
26311	39426	73
26622	39551	63
26839	39727	68
27068	39946	69
27295	40162	63
27567	40379	69
27748	40598	68
27848	40730	63
28287	40924	63
28723	41250	63
29099	41492	69
29209	41635	73
29632	41943	73
