9.6154	0	79
578.12	384.62	85
1051.7	769.23	74
1533.7	1153.8	72
1996.4	1538.5	66
2496.4	1923.1	80
3013.2	2307.7	66
3536.1	2692.3	72
4110.6	3076.9	79
5528.8	4230.8	74
9082.9	6153.8	81
9835.3	6352.2	85
9926.7	6476.7	84
10055	6625.4	87
10820	6923.1	79
11724	7307.7	81
12781	7692.3	73
13656	7755.4	80
13750	7864.4	79
13825	7950.3	81
13946	8103.7	87
14405	8350.3	79
15026	8680.8	84
15656	9008.4	80
16268	9338.9	81
17014	9669.5	73
18388	10000	84
19240	10276	73
19349	10464	87
20201	10769	84
21161	11154	79
21887	11346	81
21990	11430	80
22135	11602	87
22968	11923	81
23826	12308	79
24895	12692	92
25424	12863	81
25520	12995	87
26055	13203	92
