9.375	0	60
951.04	1222.8	69
1013.5	1304.3	71
1153.1	1467.4	65
1213.5	1548.9	60
1280.2	1630.4	64
1412.5	1793.5	70
1459.4	1875	71
1527.1	1956.5	63
1758.3	2201.1	73
1820.8	2282.6	65
2172.9	2690.2	64
2227.1	2771.7	71
2282.3	2853.3	63
2350	2934.8	66
2570.8	3179.3	60
2649	3260.9	70
3383.3	4157.6	64
3456.3	4239.1	63
3850	4728.2	70
3919.8	4809.8	71
3985.4	4891.3	66
4117.7	5054.3	64
4177.1	5135.9	60
4243.8	5217.4	65
5004.2	6114.1	64
5066.7	6195.6	70
5486.5	6766.3	63
5582.3	6847.8	71
6249	7663	65
6297.9	7744.5	70
6366.7	7826.1	64
6828.1	8396.7	66
6893.8	8478.2	65
7025	8641.3	64
7097.9	8722.8	60
7175	8804.3	66
7731.3	9538	63
7766.7	9619.5	64
7836.5	9701.1	70
7909.4	9782.6	71
8115.6	10027	65
8196.9	10109	79
9137.5	11250	73
9176	11331	71
9235.4	11413	65
9435.4	11658	66
9488.5	11739	70
9674	11984	71
9736.5	12065	63
9877.1	12228	65
9938.5	12310	64
10014	12391	60
10297	12799	66
10373	12880	70
10431	12962	65
10522	13043	71
10738	13288	73
10816	13370	79
11692	14348	74
11843	14564	68
11938	14781	60
12074	15000	71
12171	15216	67
12256	15433	66
12371	15652	77
12479	15869	69
12563	16085	67
12650	16304	63
12756	16521	74
12857	16737	60
12978	16956	73
13151	17283	74
13293	17609	82
13443	17935	76
13604	18261	74
13772	18587	68
13928	18913	73
14073	19239	63
14229	19565	69
14380	19891	73
14401	19995	60
14491	20083	74
14568	20217	68
14658	20380	67
14721	20543	69
14808	20706	63
14885	20870	68
14973	21033	69
15057	21196	67
15293	21575	74
15402	21792	60
15527	22011	69
15628	22227	63
16030	22989	60
16193	23231	74
16238	23363	68
16459	23694	68
