3.125	0	79
96.875	104.17	77
180.21	208.33	72
277.08	312.5	71
368.75	416.67	73
448.96	520.83	75
550	625	74
619.79	729.17	69
710.42	833.33	68
806.25	937.5	69
906.25	1041.7	74
980.21	1145.8	70
4425	5416.7	73
4546.9	5520.8	76
4624	5625	74
4709.4	5729.2	72
4788.5	5833.3	76
4875	5937.5	75
4969.8	6041.7	76
5032.3	6145.8	73
5109.4	6250	79
5192.7	6354.2	72
5266.7	6458.3	78
5352.1	6562.5	77
5446.9	6666.7	73
5535.4	6770.8	77
5536.5	6875	76
5643.8	6979.2	78
5729.2	7083.3	74
5825	7187.5	71
5935.4	7291.7	72
6010.4	7395.8	70
6471.9	7916.7	68
6590.6	8020.8	72
6686.5	8125	73
6756.3	8229.2	74
6853.1	8333.3	79
6936.5	8437.5	78
7024	8541.7	76
7116.7	8645.8	77
9234.4	11250	74
9326	11354	70
9420.8	11458	68
9501	11562	69
9586.5	11667	61
9669.8	11771	64
9758.3	11875	69
9839.6	11979	74
9924	12083	68
10023	12187	71
10124	12292	70
10206	12396	76
10289	12500	73
10359	12604	70
10458	12708	71
10525	12812	69
10618	12917	74
10704	13021	66
10797	13125	65
10886	13229	70
10979	13333	68
11055	13437	69
11157	13542	72
11235	13646	78
11335	13750	79
11427	13854	76
11503	13958	74
11585	14062	77
11677	14167	73
11756	14271	70
11839	14375	76
11921	14479	80
11999	14583	81
12079	14687	74
12178	14792	79
12258	14896	78
