9.375	1363.6	72
185.42	1514.5	66
364.58	1665.5	72
521.88	1818.2	72
688.54	1969.1	79
880.21	2120	72
2201	3636.4	79
2393.8	3817.5	72
2514.6	3998.6	77
2696.9	4181.4	72
2844.8	4362.5	79
5738.5	7272.7	66
5918.8	7423.6	79
6086.5	7574.6	72
6232.3	7727.3	80
6394.8	7878.2	70
6566.7	8029.1	80
6730.2	8181.8	72
6925	8332.7	79
7115.6	8483.7	66
11276	12500	85
11440	12727	80
11656	12955	72
11796	13182	70
12050	13409	71
12235	13636	70
12460	13864	72
12638	14091	80
12861	14318	85
13091	14545	77
13270	14696	72
13405	14847	79
13579	15000	71
13726	15151	77
13902	15302	72
